source_row,split
93104,train
4106,train
69381,train
67242,train
62149,train
2120,train
13548,train
13844,train
87426,train
50106,train
27608,train
68324,train
32495,train
45167,train
33376,train
65699,train
77803,train
65501,train
53113,train
1882,train
96353,train
8269,train
92001,train
90301,train
34441,train
66805,train
66586,train
33267,train
81362,train
18731,train
21091,train
33734,train
95010,train
4630,train
59410,train
85360,train
45444,train
19697,train
86261,train
23950,train
75685,train
21177,train
12387,train
31413,train
66868,train
97295,train
25568,train
19583,train
11825,train
85293,train
8228,train
71639,train
58288,train
59486,train
103826,train
17270,train
83343,train
11238,train
52744,train
40525,train
25910,train
41926,train
4732,train
61275,train
63222,train
62454,train
76230,train
86249,train
95585,train
11737,train
90694,train
34800,train
101147,train
54532,train
24801,train
65503,train
2250,train
41982,train
103005,train
2184,train
40239,train
100171,train
60827,train
30389,train
30240,train
81131,train
16377,train
63153,train
14778,train
48888,train
40554,train
22973,train
18196,train
18932,train
102848,train
8939,train
51915,train
23634,train
96116,train
35825,train
1458,train
35633,train
38087,train
34705,train
90350,train
27459,train
37131,train
65326,train
21766,train
61567,train
79449,train
29931,train
48056,train
17360,train
79485,train
30740,train
65826,train
72592,train
29642,train
86039,train
28793,train
2429,train
18083,train
7621,train
23399,train
102742,train
50898,train
102430,train
65108,train
79673,train
4342,train
87540,train
62641,train
37185,train
50998,train
4627,train
63917,train
14816,train
46510,train
58793,train
32961,train
92724,train
70325,train
47337,train
57755,train
51205,train
29660,train
3908,train
93294,train
87525,train
62354,train
64178,train
20708,train
21612,train
19974,train
19953,train
48029,train
2804,train
73244,train
9840,train
54155,train
3622,train
7765,train
79065,train
32907,train
7403,train
13867,train
101743,train
15437,train
21702,train
85840,train
73452,train
52809,train
74543,train
26465,train
99182,train
7740,train
5766,train
51318,train
10798,train
84499,train
56348,train
56843,train
83683,train
95719,train
81981,train
51393,train
17574,train
88099,train
24402,train
14562,train
56661,train
99974,train
59038,train
2187,train
60053,train
39990,train
99894,train
23247,train
74464,train
89863,train
86615,train
27110,train
15068,train
101330,train
13369,train
15560,train
97904,train
3326,train
43658,train
99860,train
72909,train
69434,train
57355,train
58586,train
44556,train
48472,train
39379,train
52283,train
86500,train
47231,train
20941,train
63711,train
32919,train
32188,train
12102,train
84798,train
69526,train
71128,train
87335,train
37718,train
65365,train
23982,train
48921,train
10052,train
53850,train
34409,train
14459,train
29882,train
20309,train
99082,train
90321,train
57279,train
88329,train
17438,train
55165,train
9382,train
86626,train
83743,train
35705,train
72744,train
97331,train
96644,train
99965,train
71640,train
42898,train
17810,train
12774,train
57074,train
66183,train
95965,train
74076,train
59448,train
66981,train
89676,train
6349,train
30344,train
79394,train
71453,train
101679,train
99076,train
60994,train
49957,train
91898,train
12537,train
44541,train
46512,train
39660,train
35812,train
51555,train
46550,train
28078,train
31716,train
40359,train
45659,train
72240,train
28868,train
44243,train
64141,train
77365,train
30665,train
70762,train
44082,train
101370,train
59930,train
47861,train
45745,train
25736,train
42527,train
44035,train
84289,train
62739,train
12831,train
23198,train
32877,train
40475,train
60244,train
3125,train
99342,train
75476,train
58437,train
48855,train
77510,train
14584,train
82569,train
43880,train
97036,train
18908,train
27639,train
23867,train
43911,train
90935,train
37557,train
38092,train
17944,train
48968,train
85628,train
20223,train
31239,train
2097,train
6739,train
35521,train
103126,train
4045,train
38817,train
48653,train
27576,train
19495,train
102734,train
42168,train
32694,train
45821,train
42073,train
40032,train
48854,train
99372,train
13439,train
92695,train
12585,train
90063,train
101810,train
63011,train
769,train
8568,train
37987,train
24968,train
1657,train
26021,train
13597,train
3716,train
45482,train
80834,train
37625,train
98561,train
99723,train
97925,train
41219,train
7561,train
86867,train
15078,train
15537,train
16725,train
45349,train
77034,train
74760,train
95681,train
54443,train
4911,train
41475,train
41799,train
35653,train
20660,train
39664,train
29034,train
36356,train
30269,train
15336,train
25761,train
61596,train
33910,train
24468,train
94358,train
33986,train
11099,train
45615,train
52884,train
102620,train
6659,train
4622,train
7501,train
60383,train
18352,train
33028,train
79958,train
8989,train
64510,train
88186,train
10232,train
82436,train
3509,train
35743,train
62450,train
36239,train
13840,train
62483,train
44545,train
72951,train
79374,train
2818,train
53503,train
68638,train
60810,train
29736,train
73483,train
69008,train
52068,train
98206,train
11486,train
66030,train
22937,train
68840,train
47627,train
14259,train
21880,train
67413,train
2156,train
51230,train
37758,train
70013,train
12607,train
46079,train
90566,train
96125,train
101899,train
102994,train
56099,train
43526,train
16088,train
30119,train
11811,train
39652,train
96957,train
33756,train
99858,train
30190,train
16373,train
4437,train
10941,train
9297,train
12707,train
58654,train
94888,train
32814,train
41682,train
653,train
22594,train
40457,train
36436,train
48346,train
64739,train
40059,train
69252,train
34731,train
12787,train
93917,train
60016,train
58465,train
23121,train
58841,train
59609,train
32743,train
36894,train
75042,train
22343,train
10311,train
27455,train
75379,train
16894,train
68114,train
3076,train
89159,train
24314,train
6213,train
102763,train
69868,train
83565,train
103525,train
48675,train
24515,train
32291,train
12510,train
79045,train
15691,train
42459,train
94750,train
1746,train
74374,train
72936,train
100636,train
66089,train
58450,train
49558,train
41724,train
38362,train
49297,train
79536,train
65628,train
3956,train
79419,train
40646,train
19110,train
94000,train
8139,train
4512,train
61802,train
63250,train
60617,train
6602,train
25077,train
57299,train
72712,train
6900,train
43150,train
37142,train
96734,train
80637,train
25164,train
13340,train
37363,train
86788,train
78579,train
66177,train
12409,train
34248,train
51248,train
85040,train
57221,train
102302,train
209,train
23836,train
91308,train
14322,train
3200,train
9842,train
44525,train
43552,train
43200,train
60110,train
8200,train
76640,train
98443,train
14531,train
46728,train
84610,train
72556,train
95388,train
37715,train
22846,train
69313,train
40581,train
70138,train
43878,train
95031,train
10116,train
8306,train
7394,train
79855,train
101256,train
71497,train
95686,train
51545,train
27738,train
76156,train
74389,train
68369,train
15717,train
82112,train
26408,train
54639,train
9706,train
32091,train
102476,train
27584,train
26956,train
95315,train
79944,train
17100,train
70280,train
5692,train
49330,train
33420,train
69574,train
5779,train
50691,train
74297,train
2939,train
14877,train
22401,train
20564,train
93396,train
6484,train
95293,train
7676,train
4019,train
28396,train
82547,train
18572,train
88794,train
21705,train
16161,train
48349,train
21747,train
3263,train
83848,train
62870,train
78539,train
3073,train
71447,train
37232,train
46443,train
50635,train
92684,train
96459,train
90325,train
46507,train
41989,train
11984,train
1028,train
93697,train
43267,train
35009,train
90158,train
20814,train
22824,train
5753,train
26607,train
33118,train
65290,train
64926,train
45634,train
100676,train
45438,train
77047,train
50244,train
59375,train
48945,train
69077,train
16345,train
8874,train
82622,train
98231,train
94768,train
80646,train
71994,train
100884,train
63015,train
80984,train
86087,train
74840,train
8070,train
20745,train
57038,train
96358,train
94564,train
66618,train
73188,train
31141,train
9238,train
103685,train
6653,train
1763,train
84331,train
12641,train
61123,train
46168,train
7725,train
73740,train
8210,train
3164,train
63185,train
24404,train
20317,train
67307,train
54032,train
87228,train
60541,train
28328,train
27082,train
55995,train
50982,train
73274,train
79941,train
27745,train
10256,train
65094,train
83845,train
74589,train
33535,train
96681,train
39549,train
75144,train
82321,train
79040,train
31799,train
101016,train
61710,train
55248,train
8583,train
83734,train
85769,train
85543,train
10634,train
39376,train
80703,train
34068,train
56757,train
60293,train
40716,train
93064,train
73340,train
59045,train
81605,train
2774,train
26288,train
12068,train
68204,train
68184,train
23740,train
49384,train
47111,train
98486,train
94250,train
53602,train
40999,train
57596,train
21927,train
13858,train
16133,train
5355,train
86495,train
73342,train
65772,train
78152,train
39510,train
90903,train
15593,train
20603,train
63473,train
32519,train
82271,train
21721,train
43797,train
40177,train
48580,train
85721,train
29852,train
89891,train
38008,train
93443,train
40790,train
28304,train
11628,train
50734,train
72577,train
68679,train
18504,train
589,train
99251,train
73388,train
69878,train
15425,train
69203,train
78707,train
22519,train
65792,train
72422,train
56155,train
84061,train
95055,train
63336,train
153,train
102410,train
102394,train
66320,train
69454,train
88244,train
65045,train
44474,train
97102,train
81118,train
54835,train
33166,train
78007,train
36974,train
49177,train
18776,train
71267,train
68465,train
83854,train
61390,train
53692,train
10245,train
35540,train
53089,train
7481,train
101131,train
49409,train
93041,train
70076,train
17123,train
85492,train
40636,train
61666,train
53252,train
60697,train
18561,train
24331,train
93309,train
19549,train
86051,train
20142,train
29643,train
33520,train
75647,train
60945,train
79120,train
62386,train
16709,train
67278,train
48798,train
35898,train
38596,train
45310,train
101088,train
98113,train
33048,train
58052,train
100813,train
36802,train
21977,train
73468,train
7683,train
96542,train
73269,train
76586,train
11684,train
6748,train
27743,train
25233,train
6723,train
98236,train
44021,train
47664,train
93634,train
11219,train
40798,train
40249,train
24914,train
79487,train
62711,train
3855,train
4980,train
38731,train
47181,train
51126,train
100703,train
6446,train
69108,train
92242,train
83955,train
55918,train
67972,train
45335,train
71308,train
18639,train
23117,train
86487,train
12213,train
51060,train
96416,train
43868,train
53952,train
90316,train
72615,train
18543,train
8388,train
35314,train
945,train
32645,train
23745,train
61779,train
13951,train
89418,train
83631,train
31916,train
48242,train
15516,train
12903,train
100879,train
59122,train
91456,train
52503,train
22562,train
22378,train
16503,train
36540,train
56734,train
8783,train
76918,train
16781,train
35171,train
25799,train
67462,train
85442,train
35188,train
64228,train
95599,train
92860,train
2787,train
13853,train
7768,train
89558,train
11058,train
40959,train
89969,train
3443,train
47242,train
40811,train
82889,train
28684,train
73938,train
67724,train
84562,train
88605,train
11934,train
53192,train
35945,train
6832,train
51091,train
37593,train
44644,train
33978,train
40399,train
82028,train
74584,train
97206,train
74554,train
102908,train
9138,train
96007,train
88391,train
83064,train
90368,train
7061,train
77250,train
34820,train
10422,train
65662,train
40071,train
60802,train
73170,train
198,train
29845,train
45269,train
23324,train
33352,train
83615,train
103745,train
30576,train
41002,train
76138,train
88608,train
12549,train
93693,train
65263,train
42982,train
21860,train
94241,train
54903,train
48699,train
3272,train
64209,train
59956,train
72822,train
101460,train
4164,train
31905,train
98611,train
34946,train
92691,train
73447,train
22279,train
26551,train
38699,train
81376,train
11026,train
67928,train
83673,train
84023,train
59003,train
54485,train
5327,train
65211,train
25912,train
97317,train
19147,train
102759,train
18996,train
50950,train
73275,train
27842,train
94639,train
37868,train
82430,train
45920,train
32702,train
3252,train
18107,train
100094,train
17493,train
44396,train
30239,train
78865,train
95898,train
22627,train
9278,train
93437,train
73880,train
38058,train
36805,train
45817,train
47848,train
96360,train
37491,train
32343,train
64395,train
103377,train
35031,train
87922,train
73199,train
24344,train
45763,train
61709,train
39115,train
6494,train
72687,train
11215,train
19491,train
71250,train
102582,train
98731,train
4018,train
63526,train
80444,train
100692,train
38685,train
35043,train
94144,train
74489,train
32110,train
89908,train
17005,train
56653,train
84719,train
62531,train
42220,train
72008,train
9615,train
84368,train
79543,train
42872,train
48563,train
13458,train
68899,train
74897,train
32594,train
60102,train
63367,train
45573,train
45011,train
35536,train
51987,train
54195,train
86382,train
46771,train
61257,train
87882,train
47085,train
29712,train
40866,train
60882,train
90292,train
18813,train
80682,train
8439,train
31307,train
87866,train
69767,train
66719,train
26601,train
54993,train
78650,train
30184,train
81507,train
35953,train
102312,train
17228,train
61816,train
6251,train
76901,train
92674,train
35122,train
92426,train
11746,train
48851,train
89142,train
31333,train
72884,train
38505,train
18432,train
37548,train
5739,train
92750,train
101524,train
101359,train
21201,train
73567,train
10403,train
96123,train
17459,train
782,train
85121,train
96483,train
103318,train
37607,train
16446,train
98862,train
99623,train
101252,train
24268,train
65226,train
75199,train
2245,train
29202,train
28393,train
24003,train
80133,train
4142,train
71716,train
78322,train
8888,train
5412,train
90051,train
78304,train
61773,train
92253,train
92240,train
5954,train
6215,train
4107,train
66867,train
4704,train
48450,train
64385,train
59365,train
89284,train
86974,train
27323,train
88776,train
8916,train
49316,train
12088,train
48489,train
90243,train
83245,train
68162,train
75745,train
24227,train
17116,train
71556,train
64097,train
80064,train
76443,train
32790,train
85741,train
20357,train
102051,train
11264,train
97578,train
25258,train
67492,train
23186,train
36153,train
2481,train
61274,train
90119,train
40464,train
3677,train
42899,train
53341,train
44851,train
2791,train
101827,train
85899,train
56321,train
79826,train
2288,train
35995,train
101300,train
82385,train
45353,train
8086,train
7475,train
58432,train
53516,train
100595,train
90341,train
1432,train
89114,train
35800,train
86161,train
49817,train
27146,train
4449,train
90969,train
69891,train
30526,train
78810,train
66747,train
41640,train
55439,train
18480,train
40140,train
26855,train
13259,train
39354,train
81510,train
42848,train
52874,train
46023,train
65781,train
92836,train
41182,train
95882,train
32509,train
90235,train
2172,train
5915,train
78308,train
79870,train
26118,train
15371,train
5038,train
66874,train
26571,train
71906,train
16307,train
11273,train
98306,train
86695,train
82930,train
26239,train
99592,train
47342,train
25071,train
80345,train
13589,train
57940,train
27911,train
54931,train
60241,train
13954,train
74341,train
79460,train
94008,train
8444,train
59782,train
47071,train
53228,train
39534,train
40225,train
100382,train
103439,train
39968,train
54966,train
5526,train
36008,train
9561,train
60178,train
22370,train
33851,train
60891,train
69646,train
12808,train
10540,train
19820,train
21413,train
74264,train
24504,train
32514,train
12556,train
30301,train
28876,train
55279,train
82378,train
97580,train
26106,train
100311,train
84940,train
31787,train
62370,train
49721,train
32759,train
102492,train
9226,train
61850,train
36017,train
17604,train
40859,train
69635,train
81884,train
91140,train
13505,train
81025,train
96002,train
9203,train
51720,train
10264,train
81047,train
52776,train
54389,train
97234,train
26213,train
91403,train
43910,train
101283,train
64868,train
33649,train
51580,train
70225,train
1720,train
37762,train
5397,train
45277,train
54880,train
93140,train
63443,train
63557,train
52674,train
186,train
22514,train
90370,train
52160,train
87394,train
21981,train
9364,train
2295,train
90558,train
87994,train
60344,train
3791,train
70085,train
100475,train
1505,train
78215,train
81548,train
15125,train
28828,train
11217,train
60651,train
15347,train
46481,train
52404,train
97809,train
68063,train
65177,train
96150,train
76284,train
85486,train
38841,train
17993,train
56146,train
39120,train
10936,train
20447,train
11136,train
34980,train
77212,train
98221,train
101696,train
91336,train
16181,train
66214,train
81177,train
25199,train
20568,train
65824,train
64702,train
6971,train
91026,train
20592,train
46022,train
94642,train
724,train
36200,train
23686,train
96432,train
30961,train
13774,train
99967,train
21995,train
70482,train
32112,train
90160,train
29051,train
63188,train
77152,train
36184,train
19664,train
27403,train
27628,train
96479,train
28278,train
82090,train
26683,train
37061,train
85737,train
1806,train
23339,train
86002,train
46024,train
71696,train
101876,train
77667,train
1606,train
74529,train
83193,train
83028,train
81681,train
43988,train
56706,train
32180,train
48775,train
64386,train
67138,train
91506,train
101778,train
80709,train
55896,train
86530,train
4077,train
31851,train
39275,train
84683,train
29737,train
86332,train
76783,train
97694,train
97999,train
74866,train
56939,train
42311,train
29316,train
31459,train
15968,train
52063,train
81156,train
85584,train
15686,train
9480,train
16990,train
70095,train
29072,train
25779,train
73528,train
42473,train
31877,train
64900,train
25672,train
97479,train
57523,train
82297,train
53139,train
77854,train
103174,train
90664,train
73173,train
69300,train
16815,train
34728,train
81466,train
46358,train
79434,train
24757,train
37237,train
5180,train
79287,train
46068,train
31240,train
49229,train
97872,train
65452,train
68865,train
27550,train
7340,train
68482,train
40179,train
57910,train
66277,train
59149,train
93305,train
25749,train
36807,train
92706,train
13041,train
63982,train
85387,train
19628,train
11687,train
2609,train
4423,train
69039,train
18781,train
92865,train
46282,train
74222,train
49608,train
65229,train
26067,train
23876,train
96992,train
97503,train
93535,train
101047,train
35251,train
71187,train
2234,train
17454,train
11743,train
26152,train
96088,train
44781,train
13253,train
99422,train
44831,train
42224,train
82209,train
25491,train
9039,train
63126,train
11143,train
102807,train
28871,train
88029,train
3981,train
21483,train
33801,train
102392,train
98973,train
90642,train
64536,train
12199,train
53871,train
50848,train
77199,train
18055,train
44907,train
38807,train
83310,train
84689,train
66646,train
8977,train
23391,train
28695,train
35123,train
26151,train
73787,train
70866,train
77555,train
55496,train
98426,train
31059,train
32577,train
7822,train
63694,train
51693,train
32469,train
101711,train
12943,train
12894,train
37853,train
7488,train
77718,train
57787,train
54094,train
36364,train
70958,train
95020,train
34541,train
4873,train
23393,train
55402,train
16312,train
58104,train
3862,train
31052,train
34174,train
27865,train
3525,train
88616,train
36850,train
23653,train
91798,train
90138,train
55716,train
56100,train
101155,train
51138,train
28364,train
14926,train
3562,train
35197,train
70394,train
76945,train
30930,train
90281,train
49412,train
23404,train
54883,train
35879,train
14082,train
17382,train
19917,train
70359,train
70345,train
6953,train
61261,train
30226,train
38783,train
6843,train
68579,train
102443,train
45579,train
55333,train
95807,train
52612,train
34015,train
61050,train
83539,train
79157,train
99905,train
91115,train
82011,train
71371,train
68736,train
97199,train
17132,train
43549,train
50064,train
4516,train
11669,train
91084,train
84549,train
60576,train
18402,train
60764,train
87283,train
26806,train
49152,train
23367,train
20729,train
13196,train
60351,train
24050,train
72574,train
62973,train
77078,train
32981,train
35960,train
54577,train
30536,train
28242,train
79660,train
708,train
80847,train
57887,train
50954,train
80964,train
49559,train
81176,train
22504,train
51225,train
45443,train
70848,train
58385,train
87308,train
10912,train
66713,train
72871,train
80671,train
89839,train
42408,train
101740,train
5430,train
41106,train
4425,train
28431,train
34465,train
42026,train
89869,train
30219,train
89039,train
20371,train
11371,train
66702,train
7760,train
71119,train
8666,train
78250,train
13014,train
50297,train
82968,train
2529,train
66049,train
93582,train
43933,train
11613,train
62621,train
11344,train
7493,train
78383,train
72787,train
12086,train
101014,train
37032,train
97208,train
23325,train
7899,train
36714,train
57746,train
69911,train
83680,train
30639,train
88560,train
62142,train
16705,train
69147,train
16998,train
70375,train
52192,train
7062,train
81484,train
52496,train
89307,train
13646,train
35990,train
15442,train
91915,train
35518,train
23743,train
77352,train
97646,train
15461,train
9268,train
39676,train
81483,train
1109,train
13932,train
6367,train
88370,train
49212,train
35221,train
91829,train
44969,train
100372,train
72179,train
1147,train
72087,train
66072,train
79744,train
91845,train
90250,train
95413,train
57607,train
85168,train
1022,train
52420,train
42969,train
28560,train
69895,train
52053,train
42497,train
27053,train
76531,train
38373,train
41793,train
46778,train
5328,train
76991,train
54659,train
24835,train
67293,train
72354,train
68426,train
41869,train
58227,train
20907,train
11723,train
8207,train
91866,train
63618,train
47616,train
37151,train
58446,train
77181,train
97884,train
38864,train
34345,train
93353,train
80095,train
67084,train
222,train
100565,train
51410,train
61892,train
7800,train
72902,train
36149,train
10127,train
59923,train
57800,train
59921,train
43425,train
41177,train
100375,train
83913,train
95305,train
65091,train
33747,train
11220,train
89282,train
72921,train
23569,train
84899,train
40345,train
455,train
40378,train
19846,train
60704,train
2552,train
46888,train
87317,train
97125,train
17974,train
43587,train
6542,train
30428,train
54186,train
29536,train
20152,train
41079,train
25045,train
63923,train
27353,train
78910,train
41504,train
16592,train
100216,train
5406,train
12942,train
37255,train
99802,train
49056,train
1074,train
35508,train
25592,train
43005,train
59645,train
10650,train
80517,train
101687,train
59610,train
74059,train
70351,train
53766,train
70404,train
65526,train
74074,train
17242,train
88403,train
38272,train
9567,train
98480,train
33454,train
27029,train
89344,train
76442,train
13643,train
66775,train
50456,train
63234,train
79145,train
52817,train
28085,train
47961,train
77192,train
16650,train
86690,train
76951,train
64542,train
15156,train
46329,train
13246,train
11177,train
97065,train
69803,train
95348,train
75179,train
90497,train
4702,train
65181,train
52635,train
51498,train
3738,train
5227,train
29718,train
1607,train
49676,train
59072,train
21288,train
40883,train
57908,train
102499,train
62310,train
28075,train
60378,train
93797,train
30967,train
4999,train
12140,train
12001,train
31548,train
69719,train
85983,train
70952,train
38719,train
71220,train
64494,train
2581,train
34608,train
53914,train
100901,train
36308,train
36133,train
67059,train
93689,train
2411,train
2074,train
2588,train
84282,train
12067,train
22522,train
69268,train
74878,train
45535,train
46613,train
27771,train
55491,train
14341,train
39198,train
98358,train
88301,train
16119,train
68241,train
29248,train
58804,train
29220,train
71907,train
48214,train
13936,train
13382,train
38499,train
13890,train
84174,train
84395,train
8856,train
103045,train
21427,train
103606,train
20115,train
83166,train
62776,train
27854,train
67152,train
8113,train
32170,train
4525,train
5223,train
13989,train
1989,train
31967,train
80819,train
46269,train
30949,train
23966,train
103204,train
6015,train
52509,train
77569,train
79599,train
61921,train
11930,train
79476,train
17232,train
72457,train
63855,train
53854,train
35045,train
58440,train
13277,train
55421,train
30934,train
37610,train
38873,train
68894,train
83218,train
66170,train
96833,train
2825,train
66212,train
48614,train
73070,train
74267,train
17648,train
23366,train
54881,train
15406,train
13675,train
37378,train
62114,train
90847,train
98030,train
65788,train
42722,train
33518,train
76658,train
103165,train
12391,train
102617,train
67733,train
77742,train
41179,train
35046,train
53353,train
103321,train
14140,train
61439,train
81594,train
15694,train
37279,train
100681,train
23958,train
11480,train
12523,train
95251,train
12909,train
70727,train
30484,train
29970,train
33409,train
4849,train
74991,train
71886,train
78220,train
57160,train
18796,train
22194,train
4441,train
81966,train
57406,train
39167,train
94531,train
69647,train
933,train
54515,train
19010,train
10876,train
70231,train
102940,train
73922,train
479,train
22736,train
39053,train
102278,train
6195,train
6501,train
10363,train
102859,train
17080,train
68166,train
100746,train
49313,train
91146,train
74613,train
22866,train
62623,train
28312,train
12800,train
71966,train
9037,train
53366,train
83649,train
44120,train
52241,train
81119,train
64967,train
100288,train
45147,train
32029,train
81242,train
29767,train
46573,train
10700,train
17214,train
42791,train
35382,train
79353,train
53033,train
79094,train
100090,train
46146,train
9835,train
38043,train
9697,train
4064,train
72821,train
64901,train
91548,train
90033,train
17008,train
85090,train
52330,train
96591,train
80644,train
99921,train
18449,train
60093,train
94278,train
65083,train
65254,train
52007,train
28785,train
63848,train
84900,train
100077,train
101060,train
12133,train
93690,train
65909,train
91929,train
54473,train
57287,train
39092,train
89861,train
56260,train
69713,train
63680,train
103483,train
52097,train
66363,train
62172,train
85578,train
69923,train
52153,train
82499,train
61182,train
37402,train
103769,train
39831,train
86064,train
58056,train
80231,train
50475,train
29814,train
13363,train
32073,train
46536,train
85720,train
76904,train
47535,train
67849,train
103471,train
50860,train
48959,train
38132,train
63879,train
33712,train
32258,train
15752,train
47802,train
20006,train
44712,train
1279,train
23401,train
18039,train
62751,train
64091,train
89288,train
57054,train
20969,train
79528,train
26331,train
2776,train
43493,train
39859,train
25532,train
16130,train
99156,train
17757,train
225,train
26623,train
64538,train
102692,train
53672,train
67292,train
74200,train
89927,train
71897,train
35397,train
8495,train
87784,train
55116,train
72029,train
83792,train
38820,train
94474,train
31762,train
5571,train
49914,train
101091,train
103482,train
1004,train
59505,train
85270,train
97774,train
78306,train
72602,train
86073,train
12770,train
100415,train
26888,train
53078,train
46400,train
21174,train
8483,train
5185,train
13199,train
32199,train
52643,train
84001,train
93117,train
15239,train
58827,train
101571,train
37684,train
56011,train
63613,train
50812,train
16126,train
84464,train
40818,train
18438,train
14178,train
14060,train
602,train
8189,train
76521,train
53424,train
24403,train
89110,train
88328,train
13201,train
43220,train
79686,train
47869,train
29815,train
42287,train
20695,train
33629,train
51019,train
101944,train
65014,train
26195,train
14664,train
2348,train
27830,train
35949,train
29812,train
17808,train
29307,train
100243,train
98304,train
45128,train
11976,train
58102,train
97457,train
69209,train
94354,train
68070,train
17949,train
8872,train
37590,train
78556,train
82238,train
50548,train
16658,train
46900,train
38509,train
43625,train
68686,train
40,train
70306,train
136,train
15584,train
53483,train
70861,train
69167,train
13571,train
71500,train
25899,train
55142,train
12693,train
83882,train
101335,train
30337,train
86680,train
40701,train
25459,train
24115,train
39607,train
48667,train
65556,train
29189,train
61672,train
19843,train
21595,train
86585,train
35387,train
74314,train
1822,train
58197,train
9833,train
96709,train
99649,train
56113,train
95179,train
26968,train
4497,train
15966,train
9152,train
70413,train
39785,train
5927,train
91196,train
70571,train
98923,train
73647,train
51407,train
40527,train
93031,train
76251,train
75982,train
7085,train
25509,train
22388,train
23537,train
74752,train
17319,train
101029,train
33809,train
96052,train
88643,train
55966,train
16035,train
15386,train
12635,train
82408,train
101065,train
17682,train
57504,train
59664,train
24995,train
28865,train
50228,train
74836,train
50634,train
5513,train
96248,train
98549,train
77236,train
93278,train
21158,train
99357,train
77397,train
96180,train
15416,train
35820,train
63144,train
45747,train
86578,train
20703,train
68695,train
99595,train
468,train
16351,train
75202,train
51115,train
33271,train
41587,train
152,train
28190,train
54928,train
74180,train
34238,train
34775,train
22168,train
74865,train
18293,train
49351,train
5318,train
100740,train
80895,train
85575,train
73574,train
10828,train
35982,train
38723,train
65418,train
47383,train
96611,train
22764,train
69954,train
45131,train
50763,train
68882,train
92787,train
15973,train
103487,train
59924,train
75460,train
69222,train
19577,train
81932,train
6512,train
24230,train
73066,train
4492,train
95802,train
56703,train
28144,train
34674,train
7397,train
71316,train
48613,train
49715,train
97252,train
80668,train
33719,train
9320,train
34701,train
74960,train
94899,train
31339,train
85867,train
47022,train
81043,train
22275,train
22340,train
61476,train
26486,train
35247,train
4148,train
35229,train
35804,train
22719,train
28649,train
92154,train
39024,train
47771,train
47508,train
54565,train
78380,train
6844,train
39137,train
90961,train
15428,train
55757,train
72343,train
77445,train
3504,train
48583,train
69393,train
82571,train
67969,train
9244,train
56476,train
42851,train
2633,train
4824,train
11592,train
87582,train
2144,train
78981,train
103095,train
64046,train
60615,train
54097,train
67162,train
18335,train
3723,train
51026,train
68985,train
9956,train
49519,train
100910,train
64735,train
92133,train
58180,train
64528,train
83485,train
95549,train
38285,train
90398,train
94728,train
20804,train
58092,train
16400,train
14141,train
18564,train
12192,train
750,train
1840,train
76248,train
65155,train
23535,train
51346,train
17525,train
45393,train
72862,train
69445,train
97984,train
24209,train
24457,train
2904,train
84454,train
18595,train
29503,train
34787,train
102404,train
70717,train
65419,train
103635,train
3255,train
73110,train
28658,train
49197,train
1908,train
19996,train
85572,train
27775,train
13845,train
66225,train
89088,train
73268,train
2738,train
15002,train
76167,train
102583,train
95575,train
95761,train
99303,train
7233,train
951,train
16572,train
30704,train
44614,train
69879,train
71645,train
43749,train
79727,train
98447,train
49660,train
60011,train
728,train
59200,train
95112,train
3188,train
22144,train
12874,train
68656,train
85837,train
38352,train
85570,train
95614,train
100002,train
18075,train
92839,train
53433,train
18485,train
59871,train
7736,train
101306,train
30014,train
13255,train
73118,train
53071,train
45170,train
38025,train
2501,train
82486,train
42256,train
86314,train
87210,train
81781,train
22272,train
16816,train
15571,train
29280,train
70316,train
48883,train
91141,train
8301,train
2197,train
55769,train
22405,train
74742,train
709,train
9867,train
43145,train
24510,train
39186,train
59690,train
31883,train
35065,train
62014,train
80680,train
1687,train
91890,train
23191,train
6220,train
74285,train
21592,train
74846,train
31231,train
15953,train
24654,train
69705,train
51680,train
71682,train
69651,train
57200,train
72258,train
68477,train
68337,train
11363,train
32067,train
15863,train
22002,train
58835,train
35431,train
94164,train
21012,train
17698,train
24731,train
59910,train
67253,train
72338,train
99516,train
57306,train
31722,train
69267,train
51422,train
19212,train
3946,train
28647,train
75872,train
6143,train
81137,train
99173,train
65293,train
33181,train
4159,train
99260,train
78519,train
72501,train
10775,train
100018,train
92312,train
55950,train
53215,train
72128,train
10453,train
76694,train
79026,train
80304,train
34672,train
986,train
96171,train
2915,train
86208,train
58255,train
3147,train
90826,train
76683,train
97369,train
15979,train
25884,train
16276,train
76617,train
36986,train
39005,train
10207,train
58453,train
20049,train
61070,train
24049,train
87255,train
81918,train
10240,train
92882,train
38395,train
14961,train
69900,train
102196,train
63993,train
102946,train
12101,train
55501,train
73018,train
52383,train
54607,train
58665,train
74791,train
31514,train
25979,train
63714,train
95291,train
81692,train
54039,train
25176,train
4607,train
34469,train
81763,train
4253,train
83370,train
7224,train
69074,train
37295,train
26570,train
62896,train
45284,train
86361,train
39368,train
38381,train
58164,train
41975,train
14288,train
96157,train
60118,train
17798,train
71911,train
784,train
15044,train
44135,train
19950,train
85268,train
36699,train
6630,train
43016,train
31127,train
35401,train
70116,train
59315,train
58728,train
29456,train
15591,train
102326,train
18474,train
17224,train
79575,train
61521,train
71529,train
84800,train
76262,train
